year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description,source_csv,also_scored_in
2009,House,111,1,14,H.R.,2454,HR2454-111,American Clean Energy and Security Act of 2009,passage,2009-06-26,Passed,219,212,Y,Y=Right; N=Wrong,475,https://voteview.com/rollcall/RH1110475,,3,"The American Clean Energy and Security Act would create a ""cap-and-trade"" system for limiting greenhouse gas emissions and set new requirements for electric utilities. It would require utilities to produce 15 percent of the nation's electricity from renewable sources by 2020, with another five percent energy savings from efficiency. It would set new emissions standards for coal-fired power plants, and new energy efficiency and water use standards for buildings and products. It would establish programs to assist energy consumers with higher utility bills as a result of the system. It also would create programs for electrical transmission lines, smart grid technologies, modernizing electricity infrastructure, reduction of emissions, increased energy efficiency, and carbon capture and sequestration. It maintains a diverse energy portfolio for the nation that includes renewable energy, fossil fuels, nuclear power and hydropower, while spurring investment in new energy technologies that will create jobs. It establishes an adjustment at the border for products that do not bear the same carbon costs and provides transition assistance for energy intensive, trade exposed industries.",house_2009.csv,
2009,House,111,1,15,H.R.,3293,HR3293-111,"Department of Labor, HHS, and Education Appropriations Act, 2010",passage,2009-07-24,Passed,264,153,Y,Y=Right; N=Wrong,644,https://voteview.com/rollcall/RH1110644,,3,"The House fiscal year 2010 spending bill for the departments of Labor, Health and Human Services, Education and related federal agencies provides funding for workforce development, public health and education programs. Most of the programs funded by the bill are experiencing unusually high demand for their services as a result of the recession.",house_2009.csv,
2009,House,111,1,16,H.R.,3435,HR3435-111,Supplemental Appropriations for FY2009 for the Consumer Assistance to Recycle and Save Program,passage,2009-07-31,Passed,316,109,Y,Y=Right; N=Wrong,680,https://voteview.com/rollcall/RH1110680,,3,"The ""cash-for-clunkers"" bill provided an additional $2 billion for the vehicle trade-in program, which offers vouchers worth up to $4,500 toward the purchase of new vehicles to consumers who trade in their older, less-efficient models. The program triggered a major surge in new car sales, and helped hard-pressed dealers, manufacturers, suppliers and their workers. At the same time, the program will reduce oil consumption and greenhouse gas emissions by removing older, less efficient vehicles from the road and replacing them with new, higher-mileage vehicles.",house_2009.csv,
2009,House,111,1,17,H.R.,3269,HR3269-111,Corporate and Financial Institution Compensation Fairness Act of 2009,passage,2009-07-31,Passed,237,185,Y,Y=Right; N=Wrong,684,https://voteview.com/rollcall/RH1110684,,4,"The House Corporate and Financial Institution Compensation Fairness Act provides a number of reforms to executive compensation practices at publicly traded companies, including banks and other financial companies receiving federal help under the Troubled Asset Relief Program (TARP) and other federal programs during the current economic downturn. Among other provisions, the bill would allow a company's shareholders to vote annually on executive compensation packages and on ""golden parachute"" compensation packages for outgoing executives in the event of a merger or acquisition.",house_2009.csv,
2009,Senate,111,1,15,,,,Confirmation of Sonia Sotomayor to the U.S. Supreme Court,confirmation,2009-08-06,Passed,68,31,Y,Y=Right; N=Wrong,262,https://voteview.com/rollcall/RS1110262,,7,"President Barack Obama nominated federal judge Sonia Sotomayor to be a U.S. Supreme Court associate justice. During her time on the federal bench, she demonstrated her understanding of the impact of the law on working families and consistently interpreted labor laws in the manner in which they were intended. As a federal judge, she enforced the rights of workers to be paid correct wages, to receive the health care benefits to which they were entitled and to be free from all types of discrimination. She also recognized that persecution for union activity can be a basis for granting asylum.",senate_2009.csv,
2009,Senate,111,1,14,H.R.,3435,HR3435-111,Supplemental Appropriations for FY2009 for the Consumer Assistance to Recycle and Save Program,passage,2009-08-06,Passed,60,37,Y,Y=Right; N=Wrong,270,https://voteview.com/rollcall/RS1110270,"the (date, tally) key forced the WRONG roll call: 68-31 on 6 Aug 2009 is the Sotomayor confirmation (roll 262), not H.R. 3435. The cash-for-clunkers bill passed the Senate that day at 60-37. Tally 68-31 -> 60-37. This is why a forced key still has to be checked against the measure the roll call names. AND THE CORRECTED KEY IS ITSELF NOT FORCED - the 1995 House 1 shape: rolls 269 and 270 are both 60-37 on H.R. 3435 that day and Voteview describes them in identical words. Roll 269 is 'On the Motion' and roll 270 'On Passage of the Bill'; the scorecard records the measure as Passed and its text is about the bill itself, so it is roll 270. Do not stop searching once a correction produces a match; tally 68-31 -> 60-37 per Voteview roll 270",7,"The ""cash-for-clunkers"" bill provided an additional $2 billion for the vehicle trade-in program, which offers vouchers worth up to $4,500 toward the purchase of new vehicles to consumers who trade in their older, less-efficient models. The program triggered a major surge in new car sales, and helped hard-pressed dealers, manufacturers, suppliers and their workers. At the same time, the program will reduce oil consumption and greenhouse gas emissions by removing older, less efficient vehicles from the road and replacing them with new, higher-mileage vehicles.",senate_2009.csv,
2009,House,111,1,18,H.R.,3548,HR3548-111,"Worker, Homeownership, and Business Assistance Act of 2009",passage,2009-11-05,Passed,403,12,Y,Y=Right; N=Wrong,857,https://voteview.com/rollcall/RH1110857,,4,"With the numbers of long-term unemployed reaching record levels, the House passed legislation to provide 14 additional weeks of unemployment insurance benefits compensation for the long-term unemployed in every state and an additional six weeks for those who live in states with a three-month unemployment rate of 8.5% or higher. It passed Nov. 5, 2009, and was signed into law the following day.",house_2009.csv,
2009,House,111,1,19,H.R.,3962,HR3962-111,Preservation of Access to Care for Medicare Beneficiaries and Pension Relief Act of 2010,passage,2009-11-07,Passed,220,215,Y,Y=Right; N=Wrong,885,https://voteview.com/rollcall/RH1110885,,4,"The Affordable Health Care for America Act would expand health care coverage to 96% of Americans, rein in insurance company abuses, lower costs for families, businesses and the federal budget, and improve the quality of health care. It included a public health insurance option to lower costs and increase competition, required all but the smallest employers to provide their workers with coverage, or contribute to a fund to make it affordable for workers, and asked the wealthiest in this country to pay their fair share to fund health care.",house_2009.csv,
2009,Senate,111,1,16,H.R.,3590,HR3590-111,Cloture Motion: Patient Protection and Affordable Care Act,cloture,2009-11-21,Agreed to,60,39,Y,Y=Right; N=Wrong,353,https://voteview.com/rollcall/RS1110353,,7,"The Patient Protection and Affordable Care Act expands coverage to more than 30 million Americans, puts new rules on insurance companies and provides subsidies to help middle- and low- income families and small business to purchase coverage through market exchanges. However, it falls short in several critical areas, including lacking a public health insurance plan option and a requirement that businesses pay their fair share. It also imposed a new tax on working families' benefits. (A corrections bill passed in March 2010 strengthened the fair share for business requirements and eliminated 85% of the tax on benefits.) Republicans filibustered the bill. On Nov. 21, 2009, the Senate invoked cloture on the motion to proceed.",senate_2009.csv,
2009,House,111,1,20,H.R.,4173,HR4173-111,Dodd-Frank Wall Street Reform and Consumer Protection Act,passage,2009-12-11,Passed,223,202,Y,Y=Right; N=Wrong,966,https://voteview.com/rollcall/RH1110966,,4,"The legislation overhauls the country's financial rules, creates a Consumer Financial Protection Agency, brings the financial derivatives market under federal regulation for the first time, imposes restrictions on credit ratings firms, improves investor protections and requires the registration of investment advisers of private pools of capital.",house_2009.csv,
2009,Senate,111,1,17,H.R.,3590,HR3590-111,Amendment to Reimport FDA-Approved Medicines,amendment,2009-12-15,Rejected,51,48,Y,Y=Right; N=Wrong,377,https://voteview.com/rollcall/RS1110377,,8,"An amendment to the health care reform bill would give American consumers, pharmacists and drug wholesalers access to U.S. Food and Drug Administration-approved medicines currently sold in other major industrialized countries at a fraction of the U.S. price. The amendment needed 60 votes to pass but fell shy by nine votes.",senate_2009.csv,
2009,House,111,1,21,H.R.,2847,HR2847-111,The Jobs for Main Street Act,passage,2009-12-16,Passed,217,212,Y,Y=Right; N=Wrong,987,https://voteview.com/rollcall/RH1110987,,4,The financial crisis and recession created an 11 million jobs deficit. The Jobs for Main Street Act begins to address that by redirecting $75 billion in unused bank bailout money—the Troubled Asset Relief Program (TARP)—to fund infrastructure and job investments; and provide additional emergency funding to help families who are suffering.,house_2009.csv,
2009,Senate,111,1,18,H.R.,3326,HR3326-111,Amendment Extending Unemployment Benefits and COBRA Health Insurance Subsidies,passage,2009-12-19,Passed,88,10,Y,Y=Right; N=Wrong,384,https://voteview.com/rollcall/RS1110384,"vote_question amendment -> passage: senate.gov gives roll 384 of the 111th the question text 'On the Motion (Motion To Concur In The House Amdt. To The Senate Amdt.)'. That is the concur family, which 34 rows of the collection store as `passage`, and the House twin of this posture is 2008 House 9 on H.R. 2642. The scorecard heads the record 'Amendment Extending Unemployment Benefits', which is what produced `amendment`",8,"This amendment to the Department of Defense Appropriations Act, 2010 (H.R. 3326) continued extended unemployment benefits and COBRA health insurance subsidies for the long-term jobless through Feb. 28, 2010. The programs were due to expire Dec. 31, 2009.",senate_2009.csv,
2010,Senate,111,2,1,,,,Cloture Motion to End Filibuster: Craig Becker NLRB Confirmation,cloture,2010-02-09,Rejected,52,33,Y,Y=Right; N=Wrong,419,https://voteview.com/rollcall/RS1110419,,3,"President Obama nominated the highly qualified and respected labor lawyer Craig Becker to the National Labor Relations Board. Republican senators, with the backing of the U.S. Chamber of Commerce and other Big Business interests, filibustered his nomination. A cloture motion to end the filibuster failed Feb. 9 by a vote of 52–33 (60 votes were needed). In March, Obama used a recess appointment to put Becker on the NLRB.",senate_2010.csv,
